"","event.id","visible","timestamp","gps.hdop","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name","geometry"
"856",20940185055,"true","2015-06-17 18:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463685, -33.94512)
"857",20940185059,"true","2015-06-17 21:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.462778, -33.944405)
"858",20940185066,"true","2015-06-18 00:20:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46307, -33.944857)
"859",20940185070,"true","2015-06-18 00:40:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463075, -33.944865)
"860",20940185074,"true","2015-06-18 01:00:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46302, -33.944772)
"861",20940185078,"true","2015-06-18 01:20:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.462943, -33.944782)
"862",20940185082,"true","2015-06-18 01:40:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.462812, -33.945262)
"863",20940185086,"true","2015-06-18 02:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464377, -33.945007)
"864",20940185092,"true","2015-06-18 02:40:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465252, -33.94569)
"865",20940185097,"true","2015-06-18 03:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465215, -33.945722)
"866",20940185100,"true","2015-06-18 03:20:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464447, -33.945928)
"867",20940185104,"true","2015-06-18 03:40:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464342, -33.94601)
"868",20940185108,"true","2015-06-18 04:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46422, -33.946068)
"869",20940185112,"true","2015-06-18 04:20:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464523, -33.946133)
"870",20940185117,"true","2015-06-18 04:40:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464393, -33.946025)
"871",20940185121,"true","2015-06-18 05:00:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466707, -33.947507)
"872",20940185126,"true","2015-06-18 05:20:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466515, -33.948868)
"873",20940185131,"true","2015-06-18 05:40:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466355, -33.948783)
"874",20940185135,"true","2015-06-18 06:00:00.000",0.7,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46622, -33.949285)
"875",20940185140,"true","2015-06-18 06:20:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465832, -33.951038)
"876",20940185145,"true","2015-06-18 06:40:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465942, -33.951027)
"877",20940185150,"true","2015-06-18 07:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464592, -33.952595)
"878",20940185155,"true","2015-06-18 07:20:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463988, -33.952288)
"879",20940185160,"true","2015-06-18 07:40:00.000",1.5,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463728, -33.951017)
"880",20940185165,"true","2015-06-18 08:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463578, -33.95133)
"881",20940185170,"true","2015-06-18 08:20:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463703, -33.95087)
"882",20940185176,"true","2015-06-18 08:40:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463707, -33.951018)
"883",20940185182,"true","2015-06-18 09:00:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46574, -33.949052)
"884",20940185187,"true","2015-06-18 09:20:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465907, -33.949183)
"885",20940185192,"true","2015-06-18 09:40:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465955, -33.949252)
"886",20940185197,"true","2015-06-18 10:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465933, -33.948882)
"887",20940185202,"true","2015-06-18 10:20:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46612, -33.94936)
"888",20940185207,"true","2015-06-18 10:40:00.000",1.5,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466163, -33.949313)
"889",20940185212,"true","2015-06-18 11:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466295, -33.949152)
"890",20940185217,"true","2015-06-18 11:20:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466273, -33.94904)
"891",20940185222,"true","2015-06-18 11:40:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466127, -33.948673)
"892",20940185227,"true","2015-06-18 12:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.4652, -33.948703)
"893",20940185232,"true","2015-06-18 12:20:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.4654, -33.9486)
"894",20940185237,"true","2015-06-18 12:40:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465428, -33.948683)
"895",20940185242,"true","2015-06-18 13:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46492, -33.948912)
"896",20940185247,"true","2015-06-18 13:20:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46495, -33.948922)
"897",20940185252,"true","2015-06-18 13:40:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464925, -33.948907)
"898",20940185257,"true","2015-06-18 14:00:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464848, -33.950245)
"899",20940185262,"true","2015-06-18 14:20:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464752, -33.952488)
"900",20940185267,"true","2015-06-18 14:40:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464582, -33.951867)
"901",20940185272,"true","2015-06-18 15:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464568, -33.95163)
"902",20940185277,"true","2015-06-18 15:20:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46403, -33.949597)
"903",20940185282,"true","2015-06-18 15:40:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464077, -33.949583)
"904",20940185287,"true","2015-06-18 16:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464668, -33.949395)
"905",20940185292,"true","2015-06-18 16:20:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465297, -33.949222)
"906",20940185297,"true","2015-06-18 16:40:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465343, -33.949247)
"907",20940185302,"true","2015-06-18 17:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465312, -33.949243)
"908",20940185307,"true","2015-06-18 17:20:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465222, -33.94935)
"909",20940185312,"true","2015-06-18 17:40:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465475, -33.949247)
"910",20940185317,"true","2015-06-18 18:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465473, -33.94913)
"911",20940185322,"true","2015-06-18 18:20:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465597, -33.949152)
"912",20940185327,"true","2015-06-18 18:40:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465238, -33.949228)
"913",20940185332,"true","2015-06-18 19:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46517, -33.949093)
"914",20940185337,"true","2015-06-18 19:20:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465085, -33.94977)
"915",20940185342,"true","2015-06-18 19:40:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465055, -33.94972)
"916",20940185347,"true","2015-06-18 20:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465167, -33.949398)
"917",20940185352,"true","2015-06-18 20:20:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465175, -33.949447)
"918",20940185369,"true","2015-06-18 21:40:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465053, -33.949198)
"919",20940185374,"true","2015-06-18 22:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465125, -33.949183)
"920",20940185379,"true","2015-06-18 22:20:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465135, -33.949263)
"921",20940185384,"true","2015-06-18 22:40:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465233, -33.949278)
"922",20940185389,"true","2015-06-18 23:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.4652, -33.949225)
"923",20940185394,"true","2015-06-18 23:20:00.000",0.7,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465275, -33.949352)
"924",20940185399,"true","2015-06-18 23:40:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465187, -33.949278)
"925",20940185404,"true","2015-06-19 00:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465315, -33.949387)
"926",20940185409,"true","2015-06-19 00:20:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465297, -33.949362)
"927",20940185414,"true","2015-06-19 00:40:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465242, -33.94935)
"928",20940185419,"true","2015-06-19 01:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465372, -33.949488)
"929",20940185424,"true","2015-06-19 01:20:00.000",2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46529, -33.949338)
"930",20940185429,"true","2015-06-19 01:40:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46521, -33.949102)
"931",20940185434,"true","2015-06-19 02:00:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465422, -33.949085)
"932",20940185439,"true","2015-06-19 02:20:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465625, -33.948985)
"933",20940185444,"true","2015-06-19 02:40:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46427, -33.94888)
"934",20940185448,"true","2015-06-19 03:00:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463292, -33.94842)
"935",20940185453,"true","2015-06-19 03:20:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463788, -33.948325)
"936",20940185458,"true","2015-06-19 03:40:00.000",1.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46445, -33.948398)
"937",20940185463,"true","2015-06-19 04:00:00.000",1.5,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465552, -33.947237)
"938",20940185468,"true","2015-06-19 04:20:00.000",1.5,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46454, -33.948155)
"939",20940185473,"true","2015-06-19 04:40:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463532, -33.948942)
"940",20940185478,"true","2015-06-19 05:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463085, -33.948987)
"941",20940185483,"true","2015-06-19 05:20:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.462567, -33.949158)
"942",20940185488,"true","2015-06-19 05:40:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463145, -33.950885)
"943",20940185493,"true","2015-06-19 06:00:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463182, -33.951045)
